exp_id,page_id,fix_seq_id,row_idx,article_id,user,sentence_id,word,need_prediction,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_diff,number_of_fixations_diff,reading_times_diff,fixation_duration_mean,number_of_fixations_mean,reading_times_mean,fixation_duration_var,number_of_fixations_var,reading_times_var,fixation_duration_div_syllable,fixation_duration_div_length,backward_times_of_sentence,forward_times_of_sentence,horizontal_saccade_proportion,saccade_duration,saccade_times_of_sentence,saccade_velocity,total_dwell_time_of_sentence,backward_times_of_sentence_div_log,forward_times_of_sentence_div_log,horizontal_saccade_proportion_div_log,saccade_duration_div_log,saccade_times_of_sentence_div_log,saccade_velocity_div_log,total_dwell_time_of_sentence_div_log,backward_times_of_sentence_div_syllable,forward_times_of_sentence_div_syllable,horizontal_saccade_proportion_div_syllable,saccade_duration_div_syllable,saccade_times_of_sentence_div_syllable,saccade_velocity_div_syllable,total_dwell_time_of_sentence_div_syllable
1819,2690,0,0,12,zhaoguojie,9,joined,1,1,1,1,1,1,237,-1,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,237.0,39.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,forces,0,1,1,1,0,0,0,-237,-1,-1,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,with,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,his,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,former,1,1,1,1,1,1,421,421,1,1,300.52,0.875,0.696,206752.645,1.472,0.871,210.5,70.167,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,rival,1,1,1,1,1,1,347,-74,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,173.5,69.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,Rafael,0,1,1,1,0,0,0,-347,-1,-1,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,Nadal,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,for,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,a,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,doubles,1,1,1,1,1,1,345,345,1,1,300.52,0.875,0.696,206752.645,1.472,0.871,172.5,49.286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,match,1,1,1,1,1,1,316,-29,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,316.0,63.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,in,0,1,1,1,0,0,0,-316,-1,-1,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,the,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,Laver,1,1,1,1,1,1,204,204,1,1,300.52,0.875,0.696,206752.645,1.472,0.871,204.0,40.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,Cup,1,1,1,1,1,1,380,176,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,380.0,126.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,in,1,1,1,1,1,1,230,-150,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,230.0,115.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,9,London,0,1,1,1,0,0,0,-230,-1,-1,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,10,Russell,1,1,1,1,1,1,251,251,1,1,300.52,0.875,0.696,206752.645,1.472,0.871,125.5,35.857,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,10,Fuller,1,1,1,1,1,2,640,389,1,0,300.52,0.875,0.696,206752.645,1.472,0.871,640.0,106.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,10,was,0,1,1,1,0,0,0,-640,-2,-1,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,10,watching,1,1,1,1,1,3,900,900,3,1,300.52,0.875,0.696,206752.645,1.472,0.871,450.0,112.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,There,1,1,1,1,1,1,202,-698,-2,0,300.52,0.875,0.696,206752.645,1.472,0.871,202.0,40.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,was,0,1,1,1,0,0,0,-202,-1,-1,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,one,1,1,1,1,1,1,349,349,1,1,300.52,0.875,0.696,206752.645,1.472,0.871,349.0,116.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,fleeting,0,1,1,1,0,0,0,-349,-1,-1,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,match,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,point,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,on,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,Roger,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,Federer's,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,serve,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,but,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,it,1,1,1,1,1,1,204,204,1,1,300.52,0.875,0.696,206752.645,1.472,0.871,204.0,102.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,was,0,1,1,1,0,0,0,-204,-1,-1,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,the,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,Americans,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,representing,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,Team,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,World,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,who,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,won,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,the,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,final,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,11,point,0,1,1,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,Sympathetic,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,applause,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,soon,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,made,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,way,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,for,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,loud,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,cheers,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,as,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,Federal,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,hugged,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,European,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,teammates,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,like,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,Novak,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,Djokovic,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,and,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,Andy,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2690,0,0,12,zhaoguojie,12,Murray,0,1,0,1,0,0,0,0,0,0,300.52,0.875,0.696,206752.645,1.472,0.871,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,And,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,both,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,he,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,and,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,Nadal,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,were,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,in,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,tears,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,as,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,they,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,watched,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,a,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,tribute,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,video,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,on,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,the,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,big,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,0,screen,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,1,More,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,1,tears,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,1,followed,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,1,as,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,1,Jim,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,1,Courier,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,1,asked,0,1,1,1,0,0,0,0,0,0,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,1,Federer,1,1,1,1,1,1,277,277,1,1,103.276,0.379,0.345,41867.614,0.511,0.398,92.333,39.571,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1819,2691,0,0,12,zhaoguojie,1,about,0,1,1,1,0,0,0,-277,-1,-1,103.276,0.379,0.345,41867.614,0.511,0.398,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
