,exp_id,page_id,fix_seq_id,row_idx,article_id,user,sentence_id,word,need_prediction,word_understand,sentence_understand,mind_wandering,reading_times,number_of_fixations,fixation_duration,fixation_duration_diff,number_of_fixations_diff,reading_times_diff,fixation_duration_mean,number_of_fixations_mean,reading_times_mean,fixation_duration_var,number_of_fixations_var,reading_times_var,fixation_duration_div_syllable,fixation_duration_div_length,backward_times_of_sentence,forward_times_of_sentence,horizontal_saccade_proportion,saccade_duration,saccade_times_of_sentence,saccade_velocity,total_dwell_time_of_sentence,backward_times_of_sentence_div_log,forward_times_of_sentence_div_log,horizontal_saccade_proportion_div_log,saccade_duration_div_log,saccade_times_of_sentence_div_log,saccade_velocity_div_log,total_dwell_time_of_sentence_div_log,backward_times_of_sentence_div_syllable,forward_times_of_sentence_div_syllable,horizontal_saccade_proportion_div_syllable,saccade_duration_div_syllable,saccade_times_of_sentence_div_syllable,saccade_velocity_div_syllable,total_dwell_time_of_sentence_div_syllable,sentence_sid
8420,1090,1860,0,0,38,wuyuting,2,power,1,1,1,1,1,2,585,-1718,-2,0,642.234,1.5,1.074,651225.695,2.889,1.273,292.5,117.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-2
8421,1090,1860,0,0,38,wuyuting,2,blackouts,1,0,1,1,1,2,1145,560,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,572.5,127.222,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-2
8422,1090,1860,0,0,38,wuyuting,3,The,1,1,0,1,1,1,211,-934,-1,0,642.234,1.5,1.074,651225.695,2.889,1.273,211.0,70.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8423,1090,1860,0,0,38,wuyuting,3,International,0,1,0,1,0,0,0,-211,-1,-1,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8424,1090,1860,0,0,38,wuyuting,3,Energy,0,1,0,1,0,0,0,0,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8425,1090,1860,0,0,38,wuyuting,3,Agency,1,1,0,1,2,3,1251,1251,3,2,642.234,1.5,1.074,651225.695,2.889,1.273,625.5,208.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8426,1090,1860,0,0,38,wuyuting,3,says,1,1,0,1,1,1,222,-1029,-2,-1,642.234,1.5,1.074,651225.695,2.889,1.273,222.0,55.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8427,1090,1860,0,0,38,wuyuting,3,a,0,1,0,1,0,0,0,-222,-1,-1,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8428,1090,1860,0,0,38,wuyuting,3,lack,1,1,0,1,2,2,918,918,2,2,642.234,1.5,1.074,651225.695,2.889,1.273,918.0,229.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8429,1090,1860,0,0,38,wuyuting,3,of,1,1,0,1,3,3,969,51,1,1,642.234,1.5,1.074,651225.695,2.889,1.273,969.0,484.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8430,1090,1860,0,0,38,wuyuting,3,cooperation,1,1,0,1,4,9,5112,4143,6,1,642.234,1.5,1.074,651225.695,2.889,1.273,1022.4,464.727,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8431,1090,1860,0,0,38,wuyuting,3,between,1,1,0,1,3,3,1670,-3442,-6,-1,642.234,1.5,1.074,651225.695,2.889,1.273,835.0,238.571,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8432,1090,1860,0,0,38,wuyuting,3,countries,1,1,0,1,3,3,1084,-586,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,542.0,120.444,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8433,1090,1860,0,0,38,wuyuting,3,is,1,1,0,1,2,2,990,-94,-1,-1,642.234,1.5,1.074,651225.695,2.889,1.273,990.0,495.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8434,1090,1860,0,0,38,wuyuting,3,threatening,1,1,0,1,2,4,1579,589,2,0,642.234,1.5,1.074,651225.695,2.889,1.273,526.333,143.545,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8435,1090,1860,0,0,38,wuyuting,3,to,0,1,0,1,0,0,0,-1579,-4,-2,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8436,1090,1860,0,0,38,wuyuting,3,lead,1,1,0,1,1,1,216,216,1,1,642.234,1.5,1.074,651225.695,2.889,1.273,216.0,54.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8437,1090,1860,0,0,38,wuyuting,3,to,0,1,0,1,0,0,0,-216,-1,-1,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8438,1090,1860,0,0,38,wuyuting,3,decades,0,1,0,1,0,0,0,0,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8439,1090,1860,0,0,38,wuyuting,3,of,1,1,0,1,1,1,217,217,1,1,642.234,1.5,1.074,651225.695,2.889,1.273,217.0,108.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8440,1090,1860,0,0,38,wuyuting,3,delay,1,1,0,1,4,4,1616,1399,3,3,642.234,1.5,1.074,651225.695,2.889,1.273,808.0,323.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8441,1090,1860,0,0,38,wuyuting,3,in,1,1,0,1,1,3,1019,-597,-1,-3,642.234,1.5,1.074,651225.695,2.889,1.273,1019.0,509.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8442,1090,1860,0,0,38,wuyuting,3,efforts,1,1,0,1,1,1,702,-317,-2,0,642.234,1.5,1.074,651225.695,2.889,1.273,351.0,100.286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8443,1090,1860,0,0,38,wuyuting,3,to,1,1,0,1,2,2,751,49,1,1,642.234,1.5,1.074,651225.695,2.889,1.273,751.0,375.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8444,1090,1860,0,0,38,wuyuting,3,reduce,1,1,0,1,4,6,2951,2200,4,2,642.234,1.5,1.074,651225.695,2.889,1.273,1475.5,491.833,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8445,1090,1860,0,0,38,wuyuting,3,greenhouse,1,1,0,1,5,6,2909,-42,0,1,642.234,1.5,1.074,651225.695,2.889,1.273,1454.5,290.9,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8446,1090,1860,0,0,38,wuyuting,3,gas,1,1,0,1,1,3,717,-2192,-3,-4,642.234,1.5,1.074,651225.695,2.889,1.273,717.0,239.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8447,1090,1860,0,0,38,wuyuting,3,emissions,1,1,0,1,4,6,1677,960,3,3,642.234,1.5,1.074,651225.695,2.889,1.273,838.5,186.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8448,1090,1860,0,0,38,wuyuting,3,and,1,1,0,1,2,2,796,-881,-4,-2,642.234,1.5,1.074,651225.695,2.889,1.273,796.0,265.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8449,1090,1860,0,0,38,wuyuting,3,curb,1,0,0,1,3,5,1786,990,3,1,642.234,1.5,1.074,651225.695,2.889,1.273,1786.0,446.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8450,1090,1860,0,0,38,wuyuting,3,rising,1,1,0,1,1,2,1222,-564,-3,-2,642.234,1.5,1.074,651225.695,2.889,1.273,611.0,203.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8451,1090,1860,0,0,38,wuyuting,3,temperatures,1,1,0,1,1,1,252,-970,-1,0,642.234,1.5,1.074,651225.695,2.889,1.273,63.0,21.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-3
8452,1090,1860,0,0,38,wuyuting,4,The,1,1,1,1,2,2,556,304,1,1,642.234,1.5,1.074,651225.695,2.889,1.273,556.0,185.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8453,1090,1860,0,0,38,wuyuting,4,report,1,1,1,1,2,2,861,305,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,430.5,143.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8454,1090,1860,0,0,38,wuyuting,4,which,1,1,1,1,2,3,1003,142,1,0,642.234,1.5,1.074,651225.695,2.889,1.273,1003.0,200.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8455,1090,1860,0,0,38,wuyuting,4,was,1,1,1,1,1,1,236,-767,-2,-1,642.234,1.5,1.074,651225.695,2.889,1.273,236.0,78.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8456,1090,1860,0,0,38,wuyuting,4,requested,1,1,1,1,1,1,492,256,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,164.0,54.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8457,1090,1860,0,0,38,wuyuting,4,by,1,1,1,1,1,1,222,-270,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,222.0,111.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8458,1090,1860,0,0,38,wuyuting,4,world,1,1,1,1,1,1,225,3,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,225.0,45.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8459,1090,1860,0,0,38,wuyuting,4,leaders,1,1,1,1,1,1,415,190,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,207.5,59.286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8460,1090,1860,0,0,38,wuyuting,4,at,0,1,1,1,0,0,0,-415,-1,-1,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8461,1090,1860,0,0,38,wuyuting,4,last,1,1,1,1,1,1,216,216,1,1,642.234,1.5,1.074,651225.695,2.889,1.273,216.0,54.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8462,1090,1860,0,0,38,wuyuting,4,year's,0,1,1,1,0,0,0,-216,-1,-1,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8463,1090,1860,0,0,38,wuyuting,4,climate,0,1,1,1,0,0,0,0,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8464,1090,1860,0,0,38,wuyuting,4,conference,1,1,1,1,2,3,1818,1818,3,2,642.234,1.5,1.074,651225.695,2.889,1.273,606.0,181.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8465,1090,1860,0,0,38,wuyuting,4,in,1,1,1,1,2,2,560,-1258,-1,0,642.234,1.5,1.074,651225.695,2.889,1.273,560.0,280.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8466,1090,1860,0,0,38,wuyuting,4,Scotland,1,1,1,1,3,4,3227,2667,2,1,642.234,1.5,1.074,651225.695,2.889,1.273,1613.5,403.375,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8467,1090,1860,0,0,38,wuyuting,4,said,1,1,1,1,2,3,1305,-1922,-1,-1,642.234,1.5,1.074,651225.695,2.889,1.273,1305.0,326.25,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8468,1090,1860,0,0,38,wuyuting,4,greater,1,1,1,1,2,2,639,-666,-1,0,642.234,1.5,1.074,651225.695,2.889,1.273,639.0,91.286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8469,1090,1860,0,0,38,wuyuting,4,coordination,1,1,1,1,1,2,472,-167,0,-1,642.234,1.5,1.074,651225.695,2.889,1.273,94.4,39.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8470,1090,1860,0,0,38,wuyuting,4,between,1,1,1,1,1,1,231,-241,-1,0,642.234,1.5,1.074,651225.695,2.889,1.273,115.5,33.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8471,1090,1860,0,0,38,wuyuting,4,countries,1,1,1,1,1,1,532,301,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,266.0,59.111,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8472,1090,1860,0,0,38,wuyuting,4,would,0,1,1,1,0,0,0,-532,-1,-1,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8473,1090,1860,0,0,38,wuyuting,4,make,0,1,1,1,0,0,0,0,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8474,1090,1860,0,0,38,wuyuting,4,green,0,1,1,1,0,0,0,0,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8475,1090,1860,0,0,38,wuyuting,4,technologies,1,1,1,1,2,4,1816,1816,4,2,642.234,1.5,1.074,651225.695,2.889,1.273,605.333,151.333,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8476,1090,1860,0,0,38,wuyuting,4,cheaper,1,1,1,1,1,2,740,-1076,-2,-1,642.234,1.5,1.074,651225.695,2.889,1.273,370.0,105.714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-4
8477,1090,1860,0,0,38,wuyuting,5,It,0,1,1,1,0,0,0,-740,-2,-1,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8478,1090,1860,0,0,38,wuyuting,5,said,1,1,1,1,1,2,670,670,2,1,642.234,1.5,1.074,651225.695,2.889,1.273,670.0,167.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8479,1090,1860,0,0,38,wuyuting,5,sectors,1,0,1,1,2,6,2581,1911,4,1,642.234,1.5,1.074,651225.695,2.889,1.273,1290.5,368.714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8480,1090,1860,0,0,38,wuyuting,5,such,1,1,1,1,1,1,604,-1977,-5,-1,642.234,1.5,1.074,651225.695,2.889,1.273,604.0,151.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8481,1090,1860,0,0,38,wuyuting,5,as,1,1,1,1,1,1,391,-213,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,391.0,195.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8482,1090,1860,0,0,38,wuyuting,5,power,1,1,1,1,3,4,1576,1185,3,2,642.234,1.5,1.074,651225.695,2.889,1.273,788.0,315.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8483,1090,1860,0,0,38,wuyuting,5,transport,1,1,1,1,1,2,905,-671,-2,-2,642.234,1.5,1.074,651225.695,2.889,1.273,452.5,100.556,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8484,1090,1860,0,0,38,wuyuting,5,and,0,1,1,1,0,0,0,-905,-2,-1,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8485,1090,1860,0,0,38,wuyuting,5,agriculture,1,1,1,1,2,2,1165,1165,2,2,642.234,1.5,1.074,651225.695,2.889,1.273,388.333,105.909,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8486,1090,1860,0,0,38,wuyuting,5,were,1,1,1,1,1,2,722,-443,0,-1,642.234,1.5,1.074,651225.695,2.889,1.273,722.0,180.5,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8487,1090,1860,0,0,38,wuyuting,5,responsible,1,1,1,1,1,2,849,127,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,212.25,77.182,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8488,1090,1860,0,0,38,wuyuting,5,for,1,1,1,1,1,1,303,-546,-1,0,642.234,1.5,1.074,651225.695,2.889,1.273,303.0,101.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8489,1090,1860,0,0,38,wuyuting,5,most,1,1,1,1,1,1,412,109,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,412.0,103.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8490,1090,1860,0,0,38,wuyuting,5,emissions,1,0,1,1,1,3,992,580,2,0,642.234,1.5,1.074,651225.695,2.889,1.273,496.0,110.222,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-5
8491,1090,1860,0,0,38,wuyuting,6,The,0,1,1,1,0,0,0,-992,-3,-1,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8492,1090,1860,0,0,38,wuyuting,6,US,0,1,1,1,0,0,0,0,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8493,1090,1860,0,0,38,wuyuting,6,Secretary,0,1,1,1,0,0,0,0,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8494,1090,1860,0,0,38,wuyuting,6,of,0,1,1,1,0,0,0,0,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8495,1090,1860,0,0,38,wuyuting,6,State,1,1,1,1,1,1,290,290,1,1,642.234,1.5,1.074,651225.695,2.889,1.273,290.0,58.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8496,1090,1860,0,0,38,wuyuting,6,Antony,1,1,1,1,1,2,468,178,1,0,642.234,1.5,1.074,651225.695,2.889,1.273,468.0,78.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8497,1090,1860,0,0,38,wuyuting,6,Blinken,1,1,1,1,1,1,205,-263,-1,0,642.234,1.5,1.074,651225.695,2.889,1.273,205.0,29.286,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8498,1090,1860,0,0,38,wuyuting,6,has,1,1,1,1,1,1,215,10,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,215.0,71.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8499,1090,1860,0,0,38,wuyuting,6,hosted,1,1,1,1,1,1,982,767,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,491.0,163.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8500,1090,1860,0,0,38,wuyuting,6,the,0,1,1,1,0,0,0,-982,-1,-1,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8501,1090,1860,0,0,38,wuyuting,6,first,1,1,1,1,1,1,338,338,1,1,642.234,1.5,1.074,651225.695,2.889,1.273,338.0,67.6,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8502,1090,1860,0,0,38,wuyuting,6,direct,1,1,1,1,1,1,298,-40,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,149.0,49.667,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8503,1090,1860,0,0,38,wuyuting,6,talks,1,1,1,1,1,1,374,76,0,0,642.234,1.5,1.074,651225.695,2.889,1.273,374.0,74.8,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8504,1090,1860,0,0,38,wuyuting,6,between,1,1,1,1,1,2,663,289,1,0,642.234,1.5,1.074,651225.695,2.889,1.273,331.5,94.714,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
8505,1090,1860,0,0,38,wuyuting,6,the,0,1,1,1,0,0,0,-663,-2,-1,642.234,1.5,1.074,651225.695,2.889,1.273,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1860-6
